Date,AAPL,JPM,PG,UAL
5/6/2008,1.044759536,0.416767595,0,-5.6666692
5/7/2008,-2.180449563,-3.381794113,-1.27528486,-2.332155045
5/8/2008,1.352772631,-1.116612675,0.182341211,-2.026047296
5/9/2008,-0.870001643,1.129221708,-1.077066038,1.255539738
5/12/2008,2.567462001,1.438728133,0.214697714,2.115244049
5/13/2008,0.956650339,-3.725672595,0.581484763,-2.071428286
5/14/2008,-1.947789055,0.945460711,-0.349878735,3.355215453
5/15/2008,1.862973543,2.417815397,1.312955684,1.482004438
5/16/2008,-1.112097919,-1.042130727,0.587691133,-3.963836479
5/19/2008,-2.142618107,-1.160507476,0.164812182,-10.06517232
5/20/2008,1.252726955,-4.979383695,-1.495691664,-6.924312838
5/21/2008,-4.147402562,-2.929050304,-1.047670111,-29.49827575
5/22/2008,-0.639750012,1.485130338,0.690527806,0
5/23/2008,2.327015107,-1.695690803,-0.533394917,-7.730057269
5/27/2008,2.903340759,1.630374078,-0.30641129,8.776600075
5/28/2008,0.311126854,-0.34870826,-0.307344154,-3.300738972
5/29/2008,-0.171133871,1.65655199,0.924910723,6.068274403
5/30/2008,1.103449382,-1.308232492,0.8858941,1.787838056
6/2/2008,-1.403970552,-1.976730361,-1.044656234,-7.728335491
6/3/2008,-0.392281114,-0.61685216,0.076470727,8.24872601
6/4/2008,-0.0970771,-0.620635576,1.589994323,7.151238325
6/5/2008,2.289532044,1.128959941,0.331077588,10.6126836
6/6/2008,-2.000736942,-4.774347939,-1.949911101,-14.54005308
6/9/2008,-2.170870769,-6.435520126,1.070861081,-4.166673561
6/10/2008,2.219043332,2.079434919,0.892980402,-0.362315628
6/11/2008,-2.601808129,-3.029479483,-0.690090438,-12.48485103
6/12/2008,-4.175633724,2.370010131,0.392761524,-12.60387636
6/13/2008,-0.513696306,4.130513844,-0.01505147,8.716326402
6/16/2008,2.593240061,0.909516628,-0.827702732,4.81049441
6/17/2008,2.595569002,-2.253395894,-0.151714611,-2.642559882
6/18/2008,-1.477123364,-0.76839261,-1.215834374,-6.4285687
6/19/2008,1.202738659,-0.232311162,-0.153824206,23.81678505
6/20/2008,-3.112202971,-2.044001294,-2.681059654,-11.71393157
6/23/2008,-1.203802856,-2.614891829,-0.364142947,-14.94413012
6/24/2008,0.051916028,2.305381038,-0.111224352,-1.313627619
6/25/2008,2.389637679,0.50371121,1.002225947,-4.326126774
6/26/2008,-5.146864264,-4.194150081,-1.953078368,-3.304348817
6/27/2008,1.08761132,-3.496668657,-2.827322792,0
6/30/2008,-1.557995467,-2.111269274,0.529020008,-6.115110728
7/1/2008,4.323935826,0.265267573,1.924023757,-11.87739291
7/2/2008,-3.721072359,1.704832358,1.145543226,-12.82608018
7/3/2008,1.153494226,2.052056562,1.563231635,-3.740656495
7/7/2008,2.962628978,-3.596716131,-1.193619251,8.549227227
7/8/2008,2.506281018,5.082253009,1.192156252,13.36515359
7/9/2008,-2.951826409,-4.165504446,0.219906957,-7.157897958
7/10/2008,1.365847166,0.670958576,0.658355056,-5.442171867
7/11/2008,-2.292951059,-3.911929509,-1.19904487,-12.94963914
7/14/2008,0.753290404,-4.433086615,0.756479103,-5.509642995
7/15/2008,-2.438481838,-2.114190567,0.656980129,-8.746354144
7/16/2008,1.868683573,15.86070918,-0.093828748,41.53353568
7/17/2008,-0.578657813,13.52256811,0,14.44696092
7/18/2008,-3.876390732,-1.911752296,-0.344331872,7.495061619
7/21/2008,0.690282662,-3.423286056,-0.047120686,-8.440367966
7/22/2008,-2.567783372,5.717954331,0.722827751,68.53707882
7/23/2008,2.616970622,2.692124959,0.936046919,11.17717659
7/24/2008,-4.348631359,-6.720705026,-0.293650417,-20.3208609
7/25/2008,1.943022999,0.970908295,-0.077523757,2.684567666
7/28/2008,-4.761866687,-4.706503112,-0.97736236,-8.366011216
7/29/2008,1.735755482,8.20500619,2.678993498,21.39800215
7/30/2008,1.782488251,2.012239301,1.571559932,-7.168038985
7/31/2008,-0.581690011,-2.261214388,-1.637388648,5.189877469
8/1/2008,-1.440732536,0.319975054,-0.809395988,-1.323713664
8/4/2008,-2.1894451,-1.521140147,1.339507768,8.902445281
8/5/2008,4.835922169,4.359767071,3.266484283,14.66964636
8/6/2008,2.209872996,-1.193619206,-0.294267374,-1.367181574
8/7/2008,-0.377578884,-3.817291872,-0.427920217,-4.851492124
8/8/2008,3.655902764,3.164996721,3.186121315,15.81686272
8/11/2008,2.365094234,1.996586758,-0.287185821,10.24259064
8/12/2008,1.826468158,-9.477198965,1.310637817,8.394455513
8/13/2008,1.454193676,-2.663507942,-1.05203142,-9.323306408
8/14/2008,0.011147619,2.438347386,0.158041362,5.140960766
8/15/2008,-1.99642236,0.687665703,2.71125793,11.82965271
8/18/2008,-0.19915975,-3.493568251,-0.460896443,5.35965623
8/19/2008,-1.060482538,-3.157315585,-0.771731039,-9.170012908
8/20/2008,1.331145931,3.990964791,-0.593852626,-8.621960919
8/21/2008,-0.881500708,-1.999949464,-0.569028416,-8.629030103
8/22/2008,1.434423224,3.888589027,2.44634592,12.26831739
8/25/2008,-2.398334784,-4.088141144,-2.066763565,-4.323900773
8/26/2008,0.631719803,1.328495179,-0.413470689,-8.381269131
8/27/2008,0.593185186,1.447709148,0.315004725,-11.39013049
8/28/2008,-0.53243589,4.685006618,1.355954965,11.3360311
8/29/2008,-2.423171684,-1.003124542,-1.746242558,0.999996909
9/2/2008,-1.970147906,1.299036477,1.003294435,11.70117219
9/3/2008,0.463331454,1.846612704,1.348066414,1.208707267
9/4/2008,-3.437985877,-4.532834722,-1.37207824,-5.095543938
9/5/2008,-0.645072187,4.457923041,0.482631774,3.187920365
9/8/2008,-1.410912993,4.924261958,2.246405811,-11.21951292
9/9/2008,-3.951361277,-5.00602935,-0.663304744,-2.930400162
9/10/2008,-0.046152301,-0.177355784,0.695526359,-5.943397079
9/11/2008,0.685981434,5.710683642,0.953202072,11.53459972
9/12/2008,-2.430415864,-1.152477179,0.095764707,2.158271334
9/15/2008,-5.76068018,-10.12876466,-1.380744546,8.802817165
9/16/2008,-0.342023317,10.10812489,-0.194065119,13.43042755
9/17/2008,-8.614490689,-12.19928785,-1.472177525,-10.62767961
9/18/2008,4.897134849,12.66429153,0.521546312,3.032722492
9/19/2008,5.086140848,16.7492999,-1.33218661,2.556157427
9/22/2008,-6.997403538,-13.28371817,-3.297336152,-10.87612995
9/23/2008,-3.212499593,-0.588237021,-1.117001168,0
9/24/2008,1.47430898,-0.147957535,2.170061892,-12.28813379
9/25/2008,2.501738244,7.308701087,-0.334607904,-3.768119108
9/26/2008,-2.796957872,10.99854388,0.481675815,-8.132534296
9/29/2008,-17.91951277,-15.00827699,-3.036045605,-8.961745674
9/30/2008,7.980272919,13.90242325,4.404492059,5.52220939
10/1/2008,-3.994398732,6.274120754,2.267210671,8.304897601
10/2/2008,-8.266119686,1.218270161,0.238546064,-4.306730896
10/3/2008,-3.026975759,-7.923739804,-0.587923808,-10.97694882
10/6/2008,1.102270987,-4.139440157,-3.4356458,-17.38594214
10/7/2008,-9.15016223,-10.63639204,-3.397532114,-25.07462501
10/8/2008,0.706580688,-0.050847855,-0.226402207,7.569723415
10/9/2008,-1.16938058,-6.666670731,-7.897114931,-0.925929428
10/10/2008,9.082705784,13.52237844,-2.168212237,12.52336613
10/13/2008,13.9049497,0.84052758,6.262605772,16.27907013
10/14/2008,-5.604929025,-3.04837342,1.279824621,1.857144486
10/15/2008,-5.889709377,-5.453229323,-6.677062692,3.085551017
10/16/2008,4.022482346,5.196218459,3.259766397,40.13605882
10/17/2008,-4.406753865,-2.864934033,-0.048551423,19.22329615
10/20/2008,1.067794943,3.381645207,3.514744144,3.175898685
10/21/2008,-7.060151071,-2.262616601,-1.486500454,8.918706416
10/22/2008,5.880427292,-6.467065765,-6.074148519,6.159416075
10/23/2008,1.403926555,1.829419996,3.080304986,-14.60750475
10/24/2008,-1.883306113,-6.393649359,-2.806655116,-4.47642214
10/27/2008,-4.451131881,-4.036133926,-2.547976643,-4.602512123
10/28/2008,8.491685282,10.5882399,10.21442944,11.92983031
10/29/2008,4.644184428,-5.026635006,-3.542645355,-13.793105
10/30/2008,6.207540282,5.348681743,3.426777816,19.81818464
10/31/2008,-3.106983945,9.649121678,2.314523306,10.4704103
11/3/2008,-0.585559116,-1.260594661,-0.2169057,13.94230544
11/4/2008,3.767775894,3.535481298,2.593170467,-6.690781193
11/5/2008,-6.92852663,-6.995515781,-3.420648979,-6.589144253
11/6/2008,-4.065866107,-2.447713475,-0.720880826,-1.313966663
11/7/2008,-0.867820413,-1.332994957,1.799541918,-2.032241841
11/10/2008,-2.402265873,-3.549655463,0.71327062,-4.577964314
11/11/2008,-1.157701973,-0.1647937,-1.739765,-3.823090137
11/12/2008,-4.9066314,-4.896867219,-3.086828657,-27.27981308
11/13/2008,7.012910777,7.578855435,5.173800941,17.89925069
11/14/2008,-6.428856859,-7.313809417,-2.982317203,-7.727276182
11/17/2008,-2.327141197,-4.931804144,-0.950715238,5.320196849
11/18/2008,2.008147476,-1.922510406,2.783573408,3.180544091
11/19/2008,-4.02624831,-11.41878469,-3.081748879,-22.39346664
11/20/2008,-6.721487347,-17.87847816,-4.721336702,-12.03271214
11/21/2008,2.596579864,-2.822923588,6.337413471,1.859227916
11/24/2008,12.55752242,21.39081996,2.520208838,15.38461921
11/25/2008,-2.313068699,7.94056054,-2.319126338,24.74575689
11/26/2008,4.625560846,2.855242657,-0.031640601,-0.090581794
11/28/2008,-2.45266812,3.396459214,1.884113439,1.994562787
12/1/2008,-4.035830662,-17.49839586,-5.998460346,-20.53333707
12/2/2008,3.98069682,9.226611444,1.570497304,7.829986531
12/3/2008,3.70931802,6.028749131,2.343777159,2.904561442
12/4/2008,-4.681962639,2.743824622,-2.592244894,5.141131352
12/5/2008,2.833353588,7.303664344,2.253050241,12.75167671
12/8/2008,6.085144922,9.415327096,-0.223511433,2.891157682
12/9/2008,0.340917213,-6.933420603,-4.320714745,-13.05785017
12/10/2008,-1.848901154,-1.295612431,-1.120570352,-1.520920086
12/11/2008,-3.268461035,-10.68019881,-0.913409219,-8.976828046
12/12/2008,3.442108475,3.34000845,0.61452681,5.408263611
12/15/2008,-3.581989365,-7.46605758,0.712601396,-4.225343458
12/16/2008,0.717673531,12.99332325,3.807297502,7.352938848
12/17/2008,-6.570246572,-1.514650554,-1.49304841,3.718200587
12/18/2008,0.302841561,-5.178903564,-0.64250645,3.867922975
12/19/2008,0.637379542,0.364094063,-0.21551262,0.726611429
12/22/2008,-4.733370736,-1.649056891,0.465259679,-3.787196252
12/23/2008,0.746448186,-2.380975308,-1.042005254,-2.811623128
12/24/2008,-1.551262124,2.542099094,0.935943689,2.025072635
12/26/2008,0.905450173,-0.1675111,0.231839966,-0.567102651
12/29/2008,0.932255662,-0.067100759,-0.545186152,0.475277831
12/30/2008,-0.369470616,4.130304899,1.528257357,1.608326253
12/31/2008,-1.089331654,1.676871636,1.145288739,2.607082831
1/2/2009,6.326877432,0.64207491,1.585228174,7.713243144
1/5/2009,4.220372013,-6.698595343,-0.716563069,-3.538332636
1/6/2009,-1.649382376,2.153836073,-0.288675551,5.327516333
1/7/2009,-2.160823269,-5.990611557,-1.753250946,0
1/8/2009,1.856938064,-3.097185321,-1.096932013,5.887230641
1/9/2009,-2.28693916,-4.592200366,-0.910445288,-4.150357642
1/12/2009,-2.119654126,-4.081665488,0.133639257,-4.820262754
1/13/2009,-1.071510479,5.780805653,-0.784075643,-5.236048754
1/14/2009,-2.713474267,-1.669812812,-2.707268624,-6.974633177
1/15/2009,-2.285266943,-6.059413855,-0.691352575,8.471274012
1/16/2009,-1.259306863,-6.244899679,0.469913731,7.271090173
1/20/2009,-5.016413875,-20.7274179,-0.519701938,-2.761505651
1/21/2009,5.920710732,25.09673711,0.946909393,-6.110155307
1/22/2009,6.676340433,2.076911536,-1.059558651,4.949587236
1/23/2009,0,5.108187333,-1.685430063,3.318778308
1/26/2009,1.448647586,0.906108203,0.660721442,2.366861724
1/27/2009,1.215958693,2.28571189,0.585407715,-8.835670768
1/28/2009,3.824523138,10.37510492,2.61025765,6.15942312
1/29/2009,-1.273889503,-8.062204718,0.068758964,-10.40955838
1/30/2009,-3.086004805,0.314578475,-6.389592953,-10.0952421
2/2/2009,1.531115698,-1.215168965,-2.660535474,-3.813555848
2/3/2009,1.606366678,-4.563451659,1.621085264,-1.211449977
2/4/2009,0.613010906,-0.041633202,-2.578361299,-4.793760225
2/5/2009,3.110677441,2.079894786,1.523250557,0.468383632
2/6/2009,3.379657428,12.59169595,1.275285214,4.195800224
2/9/2009,2.797804187,-1.266743206,-1.962952758,-0.559275608
2/10/2009,-4.565389035,-9.750785008,-2.814488392,-7.424080715
2/11/2009,-1.032414671,5.97083222,-0.563613198,-8.505460157
2/12/2009,2.530477372,0.383255334,0.234503586,4.515267816
2/13/2009,-0.110819386,-5.727402786,-0.37050445,1.524776197
2/17/2009,-4.669216612,-12.31267689,-1.918167856,-6.508135118
2/18/2009,-0.169278222,-0.646641562,1.676330517,-14.85943356
2/19/2009,-3.952496906,-4.230581652,0.353294534,-4.559747734
2/20/2009,0.617845028,-3.398051384,-1.721139541,-10.70840326
2/23/2009,-4.660148719,-1.959811597,-2.68657031,19.55719425
2/24/2009,3.795286873,7.739654873,1.779128518,3.703700159
2/25/2009,1.008313475,3.377682529,0.301390588,-6.249994228
2/26/2009,-2.161017764,6.074546227,-1.9030258,-4.920641438
2/27/2009,0.134557809,-0.867661173,-1.633652457,-18.0300495
3/2/2009,-1.533957402,-7.396058439,-2.69877088,-13.23828184
3/3/2009,0.488926392,-0.708879364,-0.512062833,-7.511740723
3/4/2009,3.16850968,-8.139011999,1.458305072,7.106592105
3/5/2009,-2.555661,-13.98961705,-4.037213049,-13.27013583
3/6/2009,-3.984693248,-4.036103227,0.682789922,7.650272252
3/9/2009,-2.567413898,-0.188366933,-3.347151119,-2.538074659
3/10/2009,6.641812152,22.64152925,2.240819728,17.18750262
3/11/2009,4.569532417,4.615369389,-0.221458168,13.33333122
3/12/2009,3.959862313,13.72547049,1.575392966,9.607848179
3/13/2009,-0.435918291,2.370734513,2.555696775,8.58676218
3/16/2009,-0.531628327,-2.778952253,1.853076573,-10.37891429
3/17/2009,4.443555133,8.878250567,0.334537848,6.250002747
3/18/2009,1.866309939,7.836157906,0.083411902,4.152245022
3/19/2009,0.098534493,-7.967531029,-3.561033604,-13.7873742
3/20/2009,-0.029549692,-7.214446737,-1.554734109,-13.68015472
3/23/2009,5.974974483,24.66523243,4.715960963,6.919641555
3/24/2009,-1.07745655,-8.523929393,-1.403463776,-5.010433672
3/25/2009,-0.009383906,8.181811684,2.103238438,4.615385257
3/26/2009,3.174035244,1.890766378,1.45647377,13.44537469
3/27/2009,-2.74873214,-5.841881129,-0.389617914,-7.037039024
3/30/2009,-2.208697817,-9.306577657,-2.655951547,-10.3585654
3/31/2009,0.602946377,6.961755619,-0.401886023,-0.444444022
4/1/2009,3.396109816,5.869073192,2.378437036,8.482145388
4/2/2009,3.69858084,0.249186503,2.509868681,8.641976634
4/3/2009,2.910135284,3.97730643,0.424905088,0.189389235
4/6/2009,2.120874245,-3.688534481,0.04027356,10.77505059
4/7/2009,-2.912623232,-3.368821562,-1.953609559,-6.655295821
4/8/2009,1.147853544,0.660557293,-0.431399154,4.204753708
4/9/2009,2.794016024,19.39481769,1.485449349,15.08772215
4/13/2009,0.543574026,2.900795582,-2.337893973,3.048784874
4/14/2009,-1.588744899,-8.902078167,-1.6444574,-10.50295879
4/15/2009,-0.566303811,6.058601569,3.174574891,8.429747701
4/16/2009,3.238693883,2.088455745,3.446181507,-1.371953564
4/17/2009,1.622078593,0.060162087,2.439026584,-0.309118727
4/20/2009,-2.365892315,-10.73361329,-1.800248362,-8.992247134
4/21/2009,1.045615459,9.565492388,1.261582866,12.94719323
4/22/2009,-0.205291887,-1.936641823,-2.611414325,-6.787334514
4/23/2009,3.201340848,4.106569626,-0.564510227,3.398058962
4/24/2009,-1.196159118,0.51189883,0.385232337,0.469486864
4/27/2009,0.669873856,-1.797520269,0.929112609,-14.33021908
4/28/2009,-0.665416405,0.03055516,-0.560330307,-8.181814709
4/29/2009,1.000840761,5.153977783,1.469095764,2.57425014
4/30/2009,0.55137389,-4.292321491,-1.94364723,-5.019300398
5/1/2009,1.120534094,-1.545461064,0.121363615,4.878044051
5/4/2009,3.795943023,10.15698979,3.010082848,8.720936053
5/5/2009,0.484612901,-2.710255242,-2.353377705,10.87343389
5/6/2009,-0.158248385,6.89259503,2.108791879,-3.215431121
5/7/2009,-2.596197903,-5.319724944,0.98350634,-7.475079907
5/8/2009,0.100732947,10.49945374,0.447975357,0
5/11/2009,0.294122678,-7.986646579,-2.326921227,-1.077198225
5/12/2009,-3.97468804,-1.311774793,1.131605769,-4.718697245
5/13/2009,-3.962358898,-3.704746484,0.039278074,-8.000001448
5/14/2009,2.895603238,4.375887314,-0.313968482,1.863357214
5/15/2009,-0.431077609,-1.772598966,-0.255916718,-3.25202936
5/18/2009,3.455330373,6.731542572,3.651074059,7.142849992
5/19/2009,0.631649757,-3.891543275,0.818756804,0.784312975
5/20/2009,-1.239674949,-3.518591184,2.020761073,-2.723732873
5/21/2009,-1.342673043,1.013019464,-1.851147019,-2.20000268
5/22/2009,-1.352866783,-1.403986348,0.018820722,-0.408997557
5/26/2009,6.75920881,6.190030971,1.414340528,0.821354455
5/27/2009,1.73571651,-5.145031497,-3.718867443,-7.739300384
5/28/2009,1.518231636,5.74151774,1.564329497,-3.090515177
5/29/2009,0.547874004,0.682123516,-1.235987308,5.92255665
6/1/2009,2.606577828,-2.140888781,2.73390024,6.88171373
6/2/2009,0.100471903,-4.458612455,0.655965449,6.036221402
6/3/2009,1.046675573,-1.507275578,0.186177797,0.379506282
6/4/2009,1.979404295,4.031790382,-0.854897673,-3.213612046
6/5/2009,0.647016509,-2.263109529,-0.318596941,-1.56249855
6/8/2009,-0.566836387,2.431274024,-0.07524723,-7.738092658
6/9/2009,-0.785502647,-0.367337077,-1.373749763,0.215048426
6/10/2009,-1.730680063,-1.191158631,-0.62967926,-6.223175333
6/11/2009,-0.213939217,0.287018475,-0.134393727,-5.720823948
6/12/2009,-2.129261799,0.543825422,1.038289226,-7.038834224
6/15/2009,-0.642525759,-3.216628298,-2.321600957,-2.610963629
6/16/2009,0.191058789,-1.47060899,-2.396275628,2.412866315
6/17/2009,-0.564708012,-2.298494067,-0.179619183,4.188484
6/18/2009,0.22125064,4.399637772,2.319511722,-4.020102644
6/19/2009,2.649399504,2.42900675,-1.035744236,0.785339595
6/22/2009,-1.512749597,-6.08568585,-0.157987366,-7.272726725
6/23/2009,-2.445979283,2.129573994,-0.019758752,-10.36414263
6/24/2009,1.649119091,-0.327689459,0,-0.937499111
6/25/2009,2.672156551,2.032288984,2.235378477,12.61829172
6/26/2009,1.844740367,0.908063719,0.135466616,-2.521006042
6/29/2009,-0.329990796,0.435355818,0.927559241,-0.287356033
6/30/2009,0.324010916,-1.41615229,-2.163519566,-8.069163391
7/1/2009,0.280831529,-0.851449202,1.761250447,3.134793204
7/2/2009,-1.967345314,-4.441799825,-1.711523175,0.607902165
7/6/2009,-1.00699313,1.022616354,2.07394151,0.90634355
7/7/2009,-2.315879273,0.644183096,-0.498381703,-2.395207367
7/8/2009,1.344181067,-0.304792736,1.406257342,-0.30674816
7/9/2009,-0.626732349,2.782016642,-0.436912272,-2.153844092
7/10/2009,1.584076045,-3.807276799,-0.362509014,2.515720796
7/13/2009,2.75767392,7.328407681,1.455365746,1.533740894
7/14/2009,-0.049169734,-0.0287837,1.057012962,-1.208458087
7/15/2009,3.240345248,4.495640929,2.073202461,6.116209454
7/16/2009,0.435717014,-0.358517808,1.024722995,0.576368324
7/17/2009,2.867380634,2.103520147,1.28597259,-2.865326783
7/20/2009,0.764449527,0.243978918,-0.643729863,3.539819507
7/21/2009,-0.915590288,-0.108145205,-0.125996187,5.982907111
7/22/2009,3.451928634,-0.297790393,-0.326985292,-9.677422882
7/23/2009,0.689043894,3.584022924,0.528476736,2.380957277
7/24/2009,1.375019231,-0.602886062,1.232815118,10.17441567
7/27/2009,0.068682711,0.553772673,-0.107433067,-1.84696395
7/28/2009,-0.062412822,-0.131119924,-0.125506821,6.451613095
7/29/2009,0.018728698,-0.814057628,0.735956214,5.050500179
7/30/2009,1.724709111,1.853320505,0.195994549,-0.721147454
7/31/2009,0.368538112,0.46789652,-1.280434441,-0.242136265
8/3/2009,1.860591497,2.457956476,0.180143066,2.184469769
8/4/2009,-0.528735297,1.540392279,-0.269743796,18.76484453
8/5/2009,-0.265796483,3.90451345,-2.794831109,18.40000152
8/6/2009,-0.726804683,-2.465275778,-4.544573626,-1.182435306
8/7/2009,0.97614552,3.950873003,1.107657166,3.247864275
8/10/2009,-0.477302139,0.77905157,0.269051389,-1.158943252
8/11/2009,-1.147416639,-3.396542604,-0.459984161,-4.355104877
8/12/2009,1.523112377,2.352078737,0.28877285,2.101574172
8/13/2009,1.881271109,1.634653511,0.42246144,8.233276591
8/14/2009,-0.973760084,-1.048898015,0.13384726,-2.5356553
8/17/2009,-4.311058489,-4.051831395,-0.305506301,-8.455284113
8/18/2009,2.763334478,2.381472147,0.459685166,2.486676095
8/19/2009,0.365847688,-0.695421018,0.667279616,-2.772960962
8/20/2009,1.051031691,2.439012062,0.416679285,3.208553007
8/21/2009,1.737474196,2.923158736,1.056194878,3.626943685
8/24/2009,-0.094493381,-1.48877224,-0.447921015,0.5000035
8/25/2009,0.201089941,1.325238167,0.112457884,8.623548307
8/26/2009,-1.174703427,-0.642478011,-0.074898176,3.206107357
8/27/2009,1.218543152,0.346441139,-0.562204543,-3.254441709
8/28/2009,0.354099377,-1.219818466,0.245002529,-0.305810109
8/31/2009,-1.082030336,1.258177856,1.729658742,-4.447852191
9/1/2009,-1.730039518,-4.118727904,-2.014413858,-8.34670914
9/2/2009,-0.072560113,-1.943851544,-0.414950273,-0.700524724
9/3/2009,0.829389299,3.059226315,0.132590379,8.9947045
9/4/2009,2.257608153,0.546135065,-0.018936051,2.10356179
